5 0 6 0.000000000000e+00
5 0 7 0.000000000000e+00
5 1 6 0.000000000000e+00
5 1 7 0.000000000000e+00
4 2 4 9.911248713118e-01
4 2 5 6.380861233980e-01
4 3 4 1.000000000000e+00
4 3 5 9.950767993204e-01
5 2 4 4.415235125226e-01
5 2 5 1.477487123172e-01
5 3 4 7.224790553325e-01
5 3 5 3.603831054338e-01
4 2 6 3.820145262468e-03
4 2 7 0.000000000000e+00
4 3 6 1.181512255434e-01
4 3 7 0.000000000000e+00
5 2 6 0.000000000000e+00
5 2 7 0.000000000000e+00
5 3 6 0.000000000000e+00
5 3 7 0.000000000000e+00
6 0 4 0.000000000000e+00
6 0 5 0.000000000000e+00
6 1 4 0.000000000000e+00
6 1 5 0.000000000000e+00
7 0 4 0.000000000000e+00
7 0 5 0.000000000000e+00
7 1 4 0.000000000000e+00
7 1 5 0.000000000000e+00
6 0 6 0.000000000000e+00
6 0 7 0.000000000000e+00
6 1 6 0.000000000000e+00
6 1 7 0.000000000000e+00
7 0 6 0.000000000000e+00
7 0 7 0.000000000000e+00
7 1 6 0.000000000000e+00
7 1 7 0.000000000000e+00
6 2 4 0.000000000000e+00
6 2 5 0.000000000000e+00
6 3 4 0.000000000000e+00
6 3 5 0.000000000000e+00
7 2 4 0.000000000000e+00
7 2 5 0.000000000000e+00
7 3 4 0.000000000000e+00
7 3 5 0.000000000000e+00
6 2 6 0.000000000000e+00
6 2 7 0.000000000000e+00
6 3 6 0.000000000000e+00
6 3 7 0.000000000000e+00
7 2 6 0.000000000000e+00
7 2 7 0.000000000000e+00
7 3 6 0.000000000000e+00
7 3 7 0.000000000000e+00
4 4 0 0.000000000000e+00
4 4 1 4.403410669374e-02
4 5 0 0.000000000000e+00
4 5 1 5.017756319125e-05
5 4 0 0.000000000000e+00
5 4 1 0.000000000000e+00
5 5 0 0.000000000000e+00
5 5 1 0.000000000000e+00
4 4 2 8.732194401688e-01
4 4 3 1.000000000000e+00
4 5 2 2.855128315529e-01
4 5 3 6.834780387189e-01
5 4 2 9.277844052070e-02
5 4 3 4.434310839654e-01
5 5 2 1.501357080050e-04
5 5 3 2.919886557452e-02
4 6 0 0.000000000000e+00
4 6 1 0.000000000000e+00
4 7 0 0.000000000000e+00
4 7 1 0.000000000000e+00
5 6 0 0.000000000000e+00
5 6 1 0.000000000000e+00
5 7 0 0.000000000000e+00
5 7 1 0.000000000000e+00
